dog_name,gender,n
Milo/Russel,M,1
MILOS,M,1
MILTY,M,1
MILYA,M,1
MIMOKU,M,1
Mimzy,M,1
Mindy,M,1
MINGO,M,1
Mini-Me,M,1
Minnesota,M,1
MINO,M,1
Minty,M,1
MINTY-WINT,M,1
minx,M,1
Mir,M,1
Miracle,M,1
Mirek,M,1
MIRRINGA,M,1
Miru,M,1
Miruku,M,1
Mischief,M,1
MISHKIN,M,1
MISHMISH,M,1
Misiek,M,1
Misio,M,1
Miska,M,1
Mission,M,1
Missy,M,1
mitchell,M,1
Mitchie,M,1
Mitchy,M,1
MITO,M,1
MITSHU,M,1
Mitts,M,1
MITZUAH,M,1
Miu,M,1
MiuMiu,M,1
MIXTLI,M,1
miyoki,M,1
MIZU,M,1
MJAY,M,1
MMIDNIGHT,M,1
MOAI,M,1
Mobius,M,1
Mocca,M,1
MoChara,M,1
Moco,M,1
Moctezuma,M,1
Modigliani,M,1
MOE-MOE,M,1
Moet,M,1
Mogley,M,1
Mogli,M,1
MOGOWAH,M,1
MOISHE,M,1
MOJEAU,M,1
Mojoe,M,1
Mokey,M,1
MOKSI,M,1
MOKY,M,1
MOLLOY,M,1
Molly,M,1
Momma,M,1
MoMo-Oscar,M,1
Mon,M,1
Monami,M,1
Monche,M,1
Monet,M,1
Moni,M,1
MONIA,M,1
Monjito,M,1
MONNIE,M,1
Mono,M,1
Monskey,M,1
Monson,M,1
Monsta,M,1
MONTAUVE,M,1
MONTECARLO,M,1
monterrey,M,1
Monthu,M,1
MONTI,M,1
Monya,M,1
Moo-Moo,M,1
moochysanchez,M,1
MOODY,M,1
MOOK,M,1
MOOKA,M,1
MOOLA,M,1
Moomin,M,1
Moonie,M,1
MOONSHINE,M,1
moorland,M,1
MOOSEMAN,M,1
MOPE,M,1
moppy,M,1
Mopsey,M,1
MOQUI,M,1
MORCA,M,1
Morgi,M,1
Moroz,M,1
Morpheus,M,1
Morrison,M,1
MORRISSEY,M,1
Mortie,M,1
MORTY,M,1
MORY,M,1
MORZSA,M,1
Moscow,M,1
Mose,M,1
Moshiah,M,1
Moshie,M,1
MOSHOLU,M,1
Mosimo,M,1
Mossi,M,1
MOSSIE,M,1
Mossy,M,1
MOSTRO,M,1
Motas,M,1
Motek,M,1
MOTITAS,M,1
Moto,M,1
MOTT,M,1
MOTTAS,M,1
Moty,M,1
Motya,M,1
Moulson,M,1
Mous,M,1
MOUSH,M,1
MOVADO,M,1
Mowgley,M,1
Moxley,M,1
MR.BIGG,M,1
Mr.Buster,M,1
Mr.Chubbs,M,1
Mr.Fluff,M,1
MR.FUJI,M,1
MR.FURLEY,M,1
Mr.Kitty,M,1
MR.MACGREG,M,1
MR.MOOKIE,M,1
MR.PIPER,M,1
MR.PRESIDE,M,1
MR.RASCAL,M,1
MR.SCRATCH,M,1
MR.SHIZNIT,M,1
mr.smith,M,1
MR.WHYLIE,M,1
MR.WIGGLES,M,1
MR.WIGLES,M,1
Ms.,M,1
MTA,M,1
MUC,M,1
Muchi,M,1
MUD-MUD,M,1
Mudd,M,1
MUDEEB,M,1
MUDGE,M,1
MUELLER,M,1
MUENSTER,M,1
MUFFIN-RUGGIERO,M,1
MUFFY,M,1
Muggsie,M,1
MUGGZY,M,1
MUGLY,M,1
MUGSEY,M,1
MUGSZ,M,1
Mugu,M,1
Mugzex,M,1
mui-mui,M,1
Mukha,M,1
MULDER,M,1
MULDOONE,M,1
Mullen,M,1
Munchies,M,1
MUNCHY-BUDDY,M,1
Mungo,M,1
Muno,M,1
Munrra,M,1
Munster,M,1
MUNYU,M,1
Mupi,M,1
MURDOC,M,1
MURDOCK,M,1
Murfee,M,1
Murfi,M,1
MUSASHI,M,1
Mush,M,1
Mushoo,M,1
Music,M,1
MUSIK,M,1
MUSKA,M,1
Mustafa,M,1
Mustard,M,1
MUSTASH,M,1
MUTTLY,M,1
MUZZIE,M,1
My,M,1
Myco,M,1
Mycroft,M,1
Mygee,M,1
Myke,M,1
Myloe,M,1
MYLOH,M,1
Mylow,M,1
Myrddin,M,1
Myron,M,1
MYRRHLYN,M,1
MYSHKIN,M,1
Mystro,M,1
Nabi,M,1
Nabob,M,1
Nachoabreu,M,1
NAILZ,M,1
Nake,M,1
Nala,M,1
Nalo,M,1
namath,M,1
NANAR,M,1
Nancy,M,1
Nanuq,M,1
NAOKI,M,1
Nara,M,1
NARDO,M,1
Nashville,M,1
Natty,M,1
Natural,M,1
Nature,M,1
NAUTI,M,1
Navaho,M,1
Navajo,M,1
Naveen,M,1
Navi,M,1
NAXIMO,M,1
Neba,M,1
Necio,M,1
Neecko,M,1
NEEDLEX,M,1
NEHEMIAH,M,1
NEIMAN,M,1
NEIMO,M,1
NELIAK,M,1
Nellie,M,1
Nemo-Castillo,M,1
Nena,M,1
NENE-PEPI,M,1
Neoh,M,1
NEPTUN,M,1
NERF,M,1
NESTA,M,1
Nestle,M,1
Neti,M,1
Neuman,M,1
Never,M,1
NEVILLE,M,1
Nevo,M,1
New,M,1
NEWBOLD,M,1
NEWFIE,M,1
Neyo,M,1
NFO,M,1
Niall,M,1
Nibbert,M,1
Nica,M,1
Nice,M,1
NICHOLI,M,1
NICHOLS,M,1
NICKEL,M,1
NICKELS,M,1
Nickolas,M,1
Nickols,M,1
Nicodemus,M,1
Nicolai,M,1
Nicolo,M,1
Nicopolis,M,1
NIEKO,M,1
niero,M,1
Nieves,M,1
Nightmare,M,1
NIGHTSHADE,M,1
Nik,M,1
Nikita,M,1
Nikkie,M,1
NIKKTA,M,1
Nikky,M,1
Nikolai,M,1
Nikos,M,1
NIKY,M,1
NILE,M,1
Nilsson,M,1
Nima,M,1
Nimbus,M,1
Nine,M,1
NINIO,M,1
Ninis,M,1
Nionio,M,1
Nippy,M,1
Nipsey,M,1
NIPSY,M,1
NIQUO,M,1
Niro,M,1
Nitrox,M,1
Nitu,M,1
NIXXIE,M,1
NJ,M,1
Noa,M,1
Noahjacob,M,1
NOBI,M,1
Noble,M,1
Noby,M,1
Noggin,M,1
Noir,M,1
NOISETTE,M,1
Nokio,M,1
NOLAND,M,1
NOLI,M,1
NOONETOON,M,1
NOOT,M,1
NOPPY,M,1
NOR,M,1
Nora,M,1
NORBERT,M,1
Nore,M,1
Noree,M,1
Norkie,M,1
norm,M,1
Norma,M,1
Normandy,M,1
Nosey,M,1
Nosferato,M,1
NOSL,M,1
NOTCH,M,1
Noz,M,1
NPDVPR,M,1
Nube,M,1
NUCCI,M,1
Nucky,M,1
Nudge,M,1
Nueve,M,1
NUGGZ,M,1
Nugh,M,1
NUJO,M,1
Nuka,M,1
Nukah,M,1
NUNKLE,M,1
Nunook,M,1
Nunu-Little,M,1
Nunya,M,1
NUNZI,M,1
NUPPY,M,1
Nutella,M,1
Nutley,M,1
Nutmeg,M,1
NUTT,M,1
NYACK,M,1
NYKOS,M,1
O'Malley,M,1
Oak,M,1
OAKIE,M,1
OATES,M,1
Oatmeal,M,1
Ob,M,1
Obbie,M,1
Oberoh,M,1
OBI-WAN,M,1
Ocean,M,1
OCTAVIO,M,1
Odi,M,1
Odilon,M,1
ODYSSEUS,M,1
Oeuf,M,1
OGGI,M,1
Oggie,M,1
Oglum,M,1
OHANA,M,1
Ohara,M,1
OI,M,1
OILLINGER,M,1
Ojimar,M,1
Ojo,M,1
Oke,M,1
OKEI,M,1
OKEY,M,1
Oki,M,1
Oko,M,1
Ola,M,1
OLAF,M,1
OLDSTONE,M,1
Ole,M,1
OLFIE,M,1
Oli,M,1
OLIIVER,M,1
OLIVEIRA,M,1
OLIVERFINN,M,1
OLIVIER,M,1
Olivor,M,1
Oly,M,1
OLYMP,M,1
ONCE,M,1
One-One,M,1
Onix,M,1
OOGIE,M,1
Oomlat,M,1
Oompa,M,1
OOPIE,M,1
OPA,M,1
ORAZIO,M,1
Orbit,M,1
Orbity,M,1
Orca,M,1
OREILLY,M,1
Orentz,M,1
Orfeo,M,1
orio,M,1
oriyo,M,1
ORSEN,M,1
Ortiz,M,1
Ortley,M,1
Orton,M,1
Orwell,M,1
osley,M,1
Oslo,M,1
OSO-BEARII,M,1
Ossy,M,1
Oswald,M,1
Otello,M,1
Otho,M,1
OTIE,M,1
Oto,M,1
Otter,M,1
OTTIE,M,1
OTTMAR,M,1
OTTY,M,1
Ou,M,1
Oumous,M,1
OVI,M,1
Owain,M,1
OWER,M,1
Owl,M,1
Oxy,M,1
Ozkr,M,1
Ozlo,M,1
OZMANDIAS,M,1
OZMO,M,1
OZYMANDIAS,M,1
Ozz,M,1
P-NUT,M,1
P.,M,1
P.C.,M,1
PAC,M,1
PACE,M,1
Pacey,M,1
Pachino,M,1
PACINO,M,1
PACKARD,M,1
PACKER,M,1
PACKMAN,M,1
PACKY,M,1
PACNINO,M,1
PACQUI,M,1
Pacquiao,M,1
PAD,M,1
Paden,M,1
Pado,M,1
PADRIC,M,1
PAESAN,M,1
PAINT,M,1
PAINTER,M,1
PAISA,M,1
Paisano,M,1
PAJAMA,M,1
PAJAMAS,M,1
PAJDA,M,1
Paladin,M,1
Palet,M,1
Palmer,M,1
PALO,M,1
PALSEY,M,1
Pamplemousse,M,1
Pamuk,M,1
PAN,M,1
Pancake,M,1
Pancakes,M,1
PANDAR,M,1
Pandy,M,1
Panic,M,1
Panini,M,1
PANKO,M,1
Pantry,M,1
Panzer,M,1
Papageno,M,1
PAPAS,M,1
PAPER,M,1
PAPICHULO,M,1
PAPINO,M,1
PAPITO-CHULO,M,1
PAPO,M,1
PAPOU,M,1
Pappa,M,1
Pappi,M,1
PARIOS,M,1
Parke,M,1
PARKERBEAN,M,1
Parkman,M,1
Parnell,M,1
Parrish,M,1
PARTI-BOY,M,1
PASCUAL,M,1
PASQUALINO,M,1
Passion's,M,1
Passport,M,1
PASTA,M,1
Patata,M,1
PATCHOULI,M,1
PATSI,M,1
Patsy,M,1
PATTERSON,M,1
PAUDY,M,1
PaulAnka,M,1
PAULEY,M,1
PAULI,M,1
Paulo,M,1
Pavel,M,1
PAXIL,M,1
Paxton,M,1
PAYCHECK,M,1
Payi,M,1
PAYNE,M,1
paz,M,1
Pazzo,M,1
Peach,M,1
Peady,M,1
PEANUTBUTT,M,1
Peanutbutter,M,1
Peany,M,1
Pearlie,M,1
PECOSO,M,1
PEDDIE,M,1
Peddy,M,1
PEDRITO,M,1
PEEDIE,M,1
PEEDY,M,1
PEEK,M,1
Peekaboo,M,1
PEEKO,M,1
Peelie,M,1
PEEPEE,M,1
PEEPER,M,1
PEETO,M,1
PEEVE,M,1
PEEWEEPAPI,M,1
PEGASUS,M,1
PEJUCO,M,1
PEKACHU,M,1
PEKE,M,1
PEKING,M,1
PEKOS,M,1
Pelfrey,M,1
Pelkins,M,1
Pelle,M,1
pelluce,M,1
PELUCHO,M,1
Pelusa,M,1
PENNINGTON,M,1
PEOPLES,M,1
PEP,M,1
Pepa,M,1
PEPIN,M,1
Peppa,M,1
Peppermint,M,1
PEPPERN,M,1
PEPPERONI,M,1
Peppers,M,1
Perdy,M,1
PERKINS,M,1
Perky,M,1
Pernault,M,1
Pero,M,1
Perrie,M,1
PESKY,M,1
Pesto,M,1
PETEYBOY,M,1
PETISO,M,1
PETS,M,1
PEXL,M,1
PEXTER,M,1
PEZ,M,1
Pfeffer,M,1
Phantom's,M,1
Pharoah,M,1
Phatko,M,1
PHELAN,M,1
PHILEMON,M,1
PHINNEAS,M,1
Phinneus,M,1
Phire,M,1
Pho,M,1
Phonenix,M,1
PICCO,M,1
PICCOLINO,M,1
PICCULO,M,1
PICHITO,M,1
Pickels,M,1
Pickett,M,1
picolino,M,1
PICOLO,M,1
PIERO,M,1
PIERREAMOR,M,1
Pifas,M,1
Piff,M,1
PIFFINGTON,M,1
Piffy,M,1
PIFO,M,1
Pig,M,1
Pigue,M,1
Pikachu,M,1
PIKUS,M,1
PILGRIM,M,1
PILI,M,1
Pillo,M,1
PILLOW,M,1
Pilot,M,1
Pilsner,M,1
PIMACARY,M,1
PIMPEK,M,1
pimpin,M,1
PINCH,M,1
PINCHER,M,1
PINECONE,M,1
Pineiro,M,1
PINGO,M,1
PINGUI,M,1
Pinkie,M,1
Pinkster,M,1
Pinot,M,1
Pinter,M,1
PINTOBAQUE,M,1
PINUCCIO,M,1
Pip-squeak,M,1
PIPA,M,1
PIPINO,M,1
PIPPO,M,1
Pippy,M,1
Pirata,M,1
piro,M,1
PIRUCAS,M,1
Piruli,M,1
Pirulo,M,1
PIRY,M,1
Pitbull,M,1
PITCHOW,M,1
PITIN,M,1
Pitoco,M,1
Pitty,M,1
PIVTO,M,1
Pixar,M,1
PIZZA,M,1
Pjotr,M,1
Plankton,M,1
Planters,M,1
Play-Doh,M,1
PLAYBOY,M,1
PLOMO,M,1
Plucky,M,1
Po,M,1
Poca,M,1
Pochi,M,1
Poindexter,M,1
POINTER,M,1
Pointy,M,1
POKE,M,1
POLLOUX,M,1
Polow,M,1
Pom,M,1
POMERANIAN,M,1
Pompe,M,1
PONCHI,M,1
PONCHIK,M,1
Poni,M,1
PONKY,M,1
PONO,M,1
PONTI,M,1
PONTY,M,1
PONY,M,1
PONYBOY,M,1
Ponyo,M,1
PONZI,M,1
PONZU,M,1
Poo,M,1
Pooches,M,1
Poochi,M,1
Poochy,M,1
POOH-PEEIA,M,1
Pooh~Da,M,1
Pookee,M,1
Pookeeh,M,1
POOKIEBEAR,M,1
POOKIEFACE,M,1
POOKS,M,1
Poonis,M,1
Poop,M,1
Poopaleany,M,1
POOPER,M,1
Poopie,M,1
POOPSIE-OUTSI,M,1
POPETO,M,1
Popi,M,1
Poppey,M,1
POPPYCUILL,M,1
Poptart,M,1
Poquito,M,1
PORAN,M,1
Porchy,M,1
Porgy,M,1
PORKY,M,1
PORRIDGE,M,1
PORSHE,M,1
Porterhouse,M,1
Porthos,M,1
Portis,M,1
PORTOS,M,1
Posey,M,1
Possum,M,1
Posy,M,1
Pot,M,1
Potsie,M,1
Potyomkin,M,1
POUCHI,M,1
POUCHIE,M,1
POUNDS,M,1
pphobi,M,1
Prada,M,1
Praise,M,1
PRAJNA,M,1
PRANCY,M,1
PRAUST,M,1
Preacher,M,1
Preemo,M,1
Prefontaine,M,1
PRESCIOUS,M,1
PRESIDENT,M,1
PRESUTTI,M,1
Prettyboi,M,1
PRETZEL,M,1
Pretzels,M,1
PRIEST,M,1
Prince-Louis,M,1
Princeofda,M,1
PRINCEPOLO,M,1
Princess,M,1
PRINCEY,M,1
PRINCIE,M,1
Pringle,M,1
Prinston,M,1
Private,M,1
PROFESSOR,M,1
PROKOPIS,M,1
Pronto,M,1
Prophet,M,1
Proto,M,1
PROXIMO,M,1
PT,M,1
Ptit-Loup,M,1
Pu,M,1
Pucca,M,1
Puchas,M,1
Puchie,M,1
Puchiny,M,1
Puddin,M,1
Pudding,M,1
Puddle,M,1
PUDDLEZ,M,1
PUFFER,M,1
PUFFI,M,1
Puffle,M,1
Puggie,M,1
Puggles,M,1
Pugsie,M,1
Pugsly,M,1
PUGY,M,1
PUGZLEE,M,1
PUKY,M,1
Pulaski,M,1
Pulgas,M,1
PULGOSO,M,1
PULLY,M,1
Pulpito,M,1
PUMBA,M,1
PUMBAA,M,1
Pumky,M,1
PUMPER,M,1
PUMPKINPATCH,M,1
PUNCH,M,1
Puncho,M,1
PUNCHY,M,1
PUNIM,M,1
Punisher,M,1
Punk,M,1
PUNNIM,M,1
Pupito,M,1
Puppalauppagus,M,1
Pupperz,M,1
PUPSY,M,1
PURKINJE,M,1
Puskin,M,1
PUSZEK,M,1
Putchie,M,1
PUTIN,M,1
PUTO-CONCEPCION,M,1
PUTPUT,M,1
PUUMBA,M,1
PUZZUNO,M,1
PWNED,M,1
PYAPYA,M,1
Pyong-Pyong,M,1
Q BUSS ST VALENTINE,M,1
Qi,M,1
QIANG,M,1
Quaker,M,1
Quasi,M,1
QUASIMOTO,M,1
QUBI,M,1
Queso,M,1
QUID,M,1
QUIET,M,1
Quigley,M,1
Quill,M,1
QUINSY,M,1
QUINZY,M,1
QUIQUI,M,1
Quito,M,1
QUIXOTE,M,1
Quiz,M,1
Ra,M,1
RABBY,M,1
Rabies,M,1
Rabito,M,1
RACCO,M,1
RACE,M,1
RACKY,M,1
Radcliffe,M,1
Radio,M,1
RADNY,M,1
Rafelin,M,1
RAFFIE,M,1
Raffles,M,1
RAFI,M,1
RAGGIO,M,1
Raggs,M,1
Ragnarok,M,1
RAGU,M,1
RAGZ,M,1
Rahja,M,1
RAI,M,1
Raidon-Puma,M,1
RAIF,M,1
Rainbow,M,1
RAINER,M,1
RAINIER,M,1
RAINN,M,1
Raj,M,1
Rajneesh,M,1
RALFICEK,M,1
Ralfie,M,1
RALLY,M,1
RAMB,M,1
Ramen,M,1
RAMI,M,1
RAMO,M,1
RAMONE,M,1
Ramsay,M,1
Ramzes,M,1
Ramzi,M,1
Ramzii,M,1
Randolf,M,1
RANSOM,M,1
Raoul,M,1
RAPHAEL,M,1
Ras,M,1
Rascel,M,1
RAT,M,1
Ratchet,M,1
Ratmir,M,1
RAVAN,M,1
RAW,M,1
Rawley,M,1
RAX,M,1
RAY-RAY,M,1
Rayden,M,1
RAYLAN,M,1
Raymondo,M,1
RAYNE,M,1
Rayo,M,1
Raziel,M,1
Rcke,M,1
RCLS,M,1
RD,M,1
REBUL,M,1
REBUS,M,1
RECHIE,M,1
Rechy,M,1
RECRUIT,M,1
Redmond,M,1
REDWING,M,1
REECE,M,1
Reeces,M,1
Reed,M,1
REGALAONDA,M,1
Regan,M,1
REGGAE,M,1
Regi,M,1
Regy,M,1
REIDAR,M,1
REIGN,M,1
Reilley,M,1
Rellie,M,1
REM,M,1
REMA,M,1
REMAND,M,1
Remarkable,M,1
Remii,M,1
REMMY,M,1
Ren,M,1
RENALDO,M,1
Renaud,M,1
Renegade,M,1
RENNY,M,1
renu,M,1
RENZO,M,1
REPEAT,M,1
Repo,M,1
Requiem,M,1
RESPECT,M,1
RESSE,M,1
RESSES,M,1
Retro,M,1
REVIS,M,1
REXE,M,1
REXII,M,1
rexxi,M,1
rey,M,1
REZNOR,M,1
REZSO,M,1
Rhody,M,1
Rhone,M,1
Rhythum,M,1
Ribbon,M,1
RIBSY,M,1
RICE,M,1
Richard-1,M,1
Richardo,M,1
RICHES,M,1
Richi,M,1
Richmond,M,1
Rick,M,1
Ricky-Tan,M,1
Ricochet,M,1
Riddick,M,1
Ridley,M,1
Riece,M,1
RIEY,M,1
RIF,M,1
RIFF,M,1
RIGAS,M,1
RIGG,M,1
Riggins,M,1
RIGLEY,M,1
RIIS,M,1
Riker,M,1
Riki,M,1
Rikky,M,1
RIKU,M,1
RIKY,M,1
Rimbaud,M,1
RIMSKY,M,1
RIN,M,1
RINTHY,M,1
rintin,M,1
RIP,M,1
Ripple,M,1
RISHI,M,1
RISHIK,M,1
RISKIE,M,1
RISKY,M,1
Ritson,M,1
Ritz,M,1
Rixty,M,1
Roadie,M,1
ROADY,M,1
ROAMER,M,1
ROARK,M,1
ROBBEE,M,1
Robespierre,M,1
roby,M,1
ROCCO-NINO,M,1
Rochi,M,1
ROCIT,M,1
Rockee,M,1
ROCKEFELLE,M,1
ROCKETT,M,1
ROCKEYM,M,1
Rockky,M,1
ROCKWELL,M,1
ROCKYACOST,M,1
ROCKYBUCKY,M,1
ROCKYE,M,1
ROCKYFELLA,M,1
Roco,M,1
ROD,M,1
RODAN,M,1
RODDY,M,1
RODGE,M,1
ROEBE,M,1
Rog,M,1
Rogan,M,1
Rogun,M,1
ROKO,M,1
Rokubei,M,1
ROLY,M,1
Rom,M,1
ROMELLO,M,1
ROMULO,M,1
Romy,M,1
RONALD,M,1
RONALDO,M,1
RONAN,M,1
Rondo,M,1
Roni,M,1
ROOFES,M,1
Rooke,M,1
Rooni,M,1
ROOT,M,1
ROOTBEER,M,1
ROQUE,M,1
ROQUI,M,1
RORRY,M,1
rosario,M,1
ROSCEAUX,M,1
ROSEWELL,M,1
Rosey,M,1
ROSKO,M,1
ROSKY,M,1
ROSLOEM,M,1
Rosoe,M,1
ROSSANO,M,1
ROTHAN,M,1
ROTHKO,M,1
ROTTI,M,1
Rottie,M,1
ROU,M,1
ROUGHY,M,1
Rounder,M,1
ROWLEY,M,1
Rowlf,M,1
Roxco,M,1
ROZINKA,M,1
ROZZAY,M,1
RUBA,M,1
RUBERT,M,1
Rubi,M,1
Rubia,M,1
RUBIN,M,1
Ruckis,M,1
Ruco,M,1
Ruddy,M,1
Rude,M,1
RUEDI,M,1
RUFFINO,M,1
RUFFO,M,1
Ruffster,M,1
Ruffus,M,1
Ruffuss,M,1
Rufis,M,1
Rufo,M,1
RUFUSMARTY,M,1
RUG,M,1
Ruga,M,1
Rugbie,M,1
Ruger,M,1
Rugger,M,1
RUI,M,1
RUILE,M,1
Ruin,M,1
RUKUS,M,1
RULLI,M,1
Rum,M,1
Rumi,M,1
RUMMY,M,1
RUMPLES,M,1
Rumplestillskin,M,1
RUMPOLE,M,1
RUMPY,M,1
Runner,M,1
RUNT,M,1
Runty,M,1
Ruocco,M,1
RUPHUS,M,1
Rupi,M,1
RUPPI,M,1
RUSH,M,1
RUSLAN,M,1
Russ,M,1
RUSSIANBEAR,M,1
Russles,M,1
RUSTOM,M,1
RUSTY-Brawn,M,1
Ruta,M,1
Ruxin,M,1
Ryda,M,1
RYEMAN,M,1
RYFUS,M,1
RYJIK,M,1
Rylee,M,1
Ryleigh,M,1
Ryoko,M,1
RYOU,M,1
RYUSHKA,M,1
Ryuu,M,1
S.D.,M,1
S.SHAGFORD,M,1
Saachi,M,1
SABASTEIN,M,1
SABAWACKY,M,1
Sabino,M,1
SABIO,M,1
Sacci,M,1
Sachel,M,1
Sacho,M,1
SADAM,M,1
Sadat,M,1
Saddle,M,1
Safari,M,1
Saga,M,1
Saggie,M,1
SAGGY,M,1
Saijin,M,1
SALAMONEUS,M,1
SALCHICHA,M,1
SALERNO,M,1
SALIZAN,M,1
Salt,M,1
SALTIE,M,1
Salvatore,M,1
SAMADHI,M,1
SAMANDHI,M,1
SAMAURI,M,1
Samba,M,1
SAMBHAVA,M,1
SAMBO,M,1
SAMBOO,M,1
Sambowwow,M,1
SAMBUKA,M,1
SAMHAIN,M,1
SAMIR,M,1
Samm,M,1
SAMMII,M,1
SAMMO,M,1
SAMMSON,M,1
SAMMYVON,M,1
SAMURAI,M,1
Samus,M,1
Samwise,M,1
Samwisegam,M,1
San,M,1
Sandi,M,1
SANDWICHES,M,1
SANJOE,M,1
SANSON,M,1
SANTI,M,1
Santiago,M,1
SANTORINI,M,1
Sapo,M,1
Saranjeo,M,1
Sarg,M,1
SARGEANT,M,1
Sarko,M,1
Saru,M,1
Sassafrass,M,1
Sasuke,M,1
SATCH,M,1
SATCHI,M,1
Sato,M,1
SAUL,M,1
Sausage,M,1
SAVARIN,M,1
SAVE,M,1
Savin,M,1
Savior,M,1
Saxe,M,1
SAXON,M,1
SAY,M,1
SAYANG,M,1
SAYKO,M,1
SCAMPO,M,1
Scamps,M,1
Scampy,M,1
SCARAMOUCH,M,1
Scarp,M,1
SCARPIA,M,1
Scarsdale,M,1
Schafer,M,1
Schatzi,M,1
SCHEIZER,M,1
Schlomo,M,1
SCHMEATY,M,1
Schmish,M,1
Schmitty,M,1
SCHNAPPS,M,1
Schnappsi,M,1
SCHNEIDER,M,1
SCHNITZLE,M,1
Schnoodle,M,1
SCHUBERT,M,1
Schuester,M,1
SCHULTZ,M,1
SCIPIO,M,1
Scobby,M,1
Scoggie,M,1
Scoob,M,1
SCOOBERTO,M,1
SCOOBIE-DO,M,1
SCOOBIEDOO,M,1
SCOOBYE,M,1
Scooch,M,1
Scoop,M,1
SCOOTERBOY,M,1
Scoots,M,1
SCOT,M,1
Scotsie,M,1
SCOTTER,M,1
SCOTTI,M,1
SCOTY,M,1
scouser,M,1
Scrabby,M,1
SCRAFFY,M,1
SCRAFY,M,1
Scram,M,1
Scrap,M,1
Scrappie,M,1
Scratchy,M,1
SCRILLA,M,1
Scruf,M,1
Scruffie,M,1
SCRUFFKIN,M,1
SCRUFFLES,M,1
Scuba,M,1
Scutch,M,1
Sea,M,1
Seanus,M,1
SEASAME,M,1
SEATTLE,M,1
SEAVER,M,1
SEAWEED,M,1
SEBASJAN,M,1
SebastianTaylor,M,1
SEBASTINE,M,1
Secret,M,1
Seeger,M,1
SEGA,M,1
SEGER,M,1
SELASSIE,M,1
Seltzer,M,1
SENCHA,M,1
Seneca,M,1
SENNA,M,1
Sensay,M,1
Sensee,M,1
Sensei,M,1
Sept.,M,1
Sergei,M,1
SERGIO,M,1
Serpico,M,1
Sesame,M,1
Severus,M,1
SFAX,M,1
Sgnt,M,1
Sgt,M,1
SHA-NU,M,1
Shaa,M,1
SHABA,M,1
Shabang,M,1
Shabinue,M,1
Shabu,M,1
SHACHOR,M,1
SHACK,M,1
SHACKLETON,M,1
Shadoww,M,1
Shae,M,1
SHAEFFER,M,1
Shagey,M,1
SHAGGY'S,M,1
Shagy,M,1
Shaina,M,1
SHAKESPERE,M,1
Shakkes,M,1
Shallow,M,1
SHAMU,M,1
SHAMUSDASH,M,1
Shanie,M,1
Shank,M,1
Shannon,M,1
SHANO,M,1
Shantu,M,1
SHAQUE,M,1
Shaquel,M,1
Shark,M,1
SHARKIE,M,1
Sharon,M,1
SHARPIE,M,1
Shayna,M,1
SHAZ,M,1
Sheba,M,1
SHEEBO,M,1
Sheeka,M,1
SHEKEL,M,1
Shekels,M,1
shelbey,M,1
Shen,M,1
Shenanigans,M,1
Shepard,M,1
SHEPI,M,1
Shere,M,1
SHERIDAN,M,1
SHERIFF,M,1
SHERKHAN,M,1
Sherlockzer,M,1
SHERRIE,M,1
Shetan,M,1
SHEVY,M,1
Shiar,M,1
Shiba,M,1
SHIBU,M,1
Shico,M,1
Shih,M,1
SHILOTT,M,1
SHIN,M,1
SHINJI,M,1
SHINJO,M,1
SHINNOSUKE,M,1
Shinsaku,M,1
Shio,M,1
SHIRAZ,M,1
Shiva,M,1
Shivam,M,1
Shmuely,M,1
SHNOOKIE,M,1
SHNOOPYDOO,M,1
SHOCKER,M,1
SHOCKY,M,1
SHOJI,M,1
Sholle,M,1
Shong,M,1
SHONYA,M,1
Shookie,M,1
SHOORIK,M,1
Shortbread,M,1
Shorti,M,1
Shorts,M,1
SHORTSTOP,M,1
Shotie,M,1
SHOTZIE,M,1
SHOWDOWN,M,1
SHOWME,M,1
SHOWN,M,1
Shpek,M,1
Shubby,M,1
SHUBERT,M,1
SHUBI,M,1
SHUBIE,M,1
Shujynko,M,1
Shulman,M,1
SHUSMO,M,1
SHYLO,M,1
Shylowe,M,1
Siagon,M,1
SIAH,M,1
SIAO,M,1
Sierra,M,1
Sigfreid,M,1
SIGGY,M,1
SIHLER,M,1
SIKO,M,1
SILAS,M,1
Silence,M,1
Silenzio,M,1
SILVERADO,M,1
SILVIODANT,M,1
SIM,M,1
SIMSIM,M,1
sinai,M,1
Sinband,M,1
SINDBAD,M,1
Sindoo,M,1
sindu,M,1
SIRCHARLES,M,1
SIRIUSBLAC,M,1
SIRO,M,1
Sirus,M,1
SIRWINSTON,M,1
SIRWINTSON,M,1
SISAL,M,1
Sisko,M,1
SISQO,M,1
Sisu,M,1
Sixx,M,1
SJ,M,1
SKATER,M,1
Skeets,M,1
Sketchers,M,1
SKIDDLE,M,1
SKIDDLES,M,1
SKIF,M,1
skipey,M,1
SKIPPIE,M,1
Skippito,M,1
SKIPY,M,1
SKOBIE,M,1
Skootch,M,1
Skotty,M,1
Skraeling,M,1
Skrappy,M,1
Skrippy,M,1
SKRUFFY,M,1
SKUTTLE,M,1
Sky-Bonito,M,1
SKYLEE,M,1
SKYLINE,M,1
SKYLOR,M,1
Skype,M,1
Skyper,M,1
Slash,M,1
Slasher,M,1
Slate,M,1
Slater,M,1
